,im,label
1248,[0.25492216],1
1249,[0.3388486],1
1250,[0.22876882],1
1251,[0.22363843],1
1252,[0.15413848],1
1253,[0.17153326],1
1254,[0.21560351],1
1255,[0.25734783],1
1256,[0.31004035],1
1257,[0.28636268],1
1258,[0.11589979],1
1259,[0.22661136],1
1260,[0.38896487],1
1261,[0.33667058],1
1262,[0.09037373],1
1263,[0.21885437],1
1264,[0.24916588],1
1265,[0.37692368],1
1266,[0.23472867],1
1267,[0.26599563],1
1268,[0.26831227],1
1269,[0.2115701],1
1270,[0.26717039],1
1271,[0.27664268],1
1272,[0.29435305],1
1273,[0.12313582],1
1274,[0.13251019],1
1275,[0.26178887],1
1276,[0.2522686],1
1277,[0.34354099],1
1278,[0.26821112],1
1279,[0.19233648],1
1280,[0.2406946],1
1281,[0.13987573],1
1282,[0.16429858],1
1283,[0.10653433],1
1284,[0.20032989],1
1285,[0.40084008],1
1286,[0.20742664],1
1287,[0.46526014],1
1288,[0.23847299],1
1289,[0.09223037],1
1290,[0.56122262],1
1291,[0.35562727],1
1292,[0.69719976],1
1293,[0.38735704],1
1294,[1.0223158],1
1295,[0.82317218],1
1296,[0.49253337],1
1297,[0.75346372],1
1298,[0.21911249],1
1299,[0.4874122],1
1300,[0.6492415],1
1301,[0.36620348],1
1302,[0.40948462],1
1303,[0.2834193],1
1304,[0.83150366],1
1305,[0.09130924],1
1306,[0.39764202],1
1307,[0.20799178],1
1308,[0.31317226],1
1309,[0.24183151],1
1310,[0.35783999],1
1311,[0.25170097],1
1312,[0.10439988],1
1313,[0.45124528],1
1314,[0.16520162],1
1315,[0.23294503],1
1316,[0.38316467],1
1317,[0.11024048],1
1318,[0.21533586],1
1319,[0.18954576],1
1320,[0.22989673],1
1321,[0.16746586],1
1322,[0.17765145],1
1323,[0.42651356],1
1324,[0.33669557],1
1325,[0.27112086],1
1326,[0.25132308],1
1327,[0.20431077],1
1328,[0.14795235],1
1329,[0.15551205],1
1330,[0.28779116],1
1331,[0.02490829],1
1332,[0.11674259],1
1333,[0.09163398],1
1334,[0.13641474],1
1335,[0.54649171],1
1336,[0.38484325],1
1337,[0.30039449],1
1338,[0.24774964],1
1339,[0.44183344],1
1340,[0.07340429],1
1341,[0.29551564],1
1342,[0.09814482],1
1343,[0.13581841],1
1344,[0.16243829],1
1345,[0.14589676],1
1346,[0.2061348],1
1347,[0.19434343],1
1348,[0.3323999],1
1349,[0.18404346],1
1350,[0.18022917],1
1351,[0.10132328],1
1352,[0.09060811],1
1353,[0.09407666],1
1354,[0.15325296],1
1355,[0.28438389],1
1356,[0.22653064],1
1357,[0.10786495],1
1358,[0.1464192],1
1359,[0.27796554],1
1360,[0.27980554],1
1361,[0.10256461],1
1362,[0.11994069],1
1363,[0.18385532],1
1364,[0.28761995],1
1365,[0.19386912],1
1366,[0.15229246],1
1367,[0.28204658],1
1368,[0.16727133],1
1369,[0.19233121],1
1370,[0.18313905],1
1371,[0.21809538],1
1372,[0.05830507],1
1373,[0.08187077],1
1374,[0.14068298],1
1375,[0.16286279],1
1376,[0.25502866],1
1377,[0.18368429],1
1378,[0.08249173],1
1379,[0.21564828],1
1380,[0.11886311],1
1381,[0.10277326],1
1382,[0.10091225],1
1383,[0.15621791],1
1384,[0.28677232],1
1385,[0.11029941],1
1386,[0.6996914],1
1387,[0.35294678],1
1388,[0.24937613],1
1389,[0.52847399],1
1390,[0.86211153],1
1391,[0.47449656],1
1392,[0.54283711],1
1393,[0.47043519],1
1394,[0.66960853],1
1395,[0.49039239],1
1396,[0.4247819],1
1397,[0.31913329],1
1398,[0.98525698],1
1399,[0.49750019],1
1400,[0.49698854],1
1401,[0.60235371],1
1402,[0.8290902],1
1403,[0.6831162],1
1404,[0.28700356],1
1405,[0.7096371],1
1406,[0.39350809],1
1407,[0.675726],1
1408,[0.29069066],1
1409,[0.45785403],1
1410,[1.1551803],1
1411,[0.3671204],1
1412,[0.66227458],1
1413,[0.4788686],1
1414,[0.32563774],1
1415,[0.80697796],1
1416,[0.23023292],1
1417,[0.33822387],1
1418,[0.46102298],1
1419,[0.30301988],1
1420,[0.32097908],1
1421,[0.44638525],1
1422,[0.74936896],1
1423,[0.4918831],1
1424,[0.48470068],1
1425,[0.45678625],1
1426,[0.38468595],1
1427,[0.32550336],1
1428,[0.2320915],1
1429,[0.85647075],1
1430,[0.24288918],1
1431,[0.266978],1
1432,[0.29268507],1
1433,[0.34559044],1
1434,[0.86769302],1
1435,[0.7039935],1
1436,[0.44056245],1
1437,[0.40567541],1
1438,[0.77953371],1
1439,[0.30702207],1
1440,[0.60770132],1
1441,[0.36118798],1
1442,[0.31004364],1
1443,[0.25745383],1
1444,[0.29170977],1
1445,[0.31175288],1
1446,[0.28122327],1
1447,[0.40495272],1
1448,[0.31838822],1
1449,[0.31482226],1
1450,[0.3116624],1
1451,[0.2169629],1
1452,[0.34357211],1
1453,[0.33095803],1
1454,[0.48479476],1
1455,[0.41092128],1
1456,[0.30762707],1
1457,[0.2753353],1
1458,[0.71315744],1
1459,[0.48884897],1
1460,[0.26819658],1
1461,[0.36382829],1
1462,[0.4103312],1
1463,[0.45106729],1
1464,[0.36109818],1
1465,[0.40479597],1
1466,[0.30818736],1
1467,[0.21493575],1
1468,[0.48318067],1
1469,[0.38809509],1
1470,[0.35614085],1
1471,[0.16710896],1
1472,[0.19833644],1
1473,[0.2694211],1
1474,[0.31186698],1
1475,[0.38442756],1
1476,[0.3792173],1
1477,[0.36977885],1
1478,[0.32893556],1
1479,[0.19477098],1
1480,[0.13698846],1
1481,[0.28560825],1
1482,[0.3470919],1
1483,[0.68250253],1
1484,[0.33023341],1
1485,[0.55479936],1
1486,[0.33392413],1
1487,[0.22638532],1
1488,[0.66303769],1
1489,[0.44897103],1
1490,[0.41660085],1
1491,[0.42294426],1
1492,[0.42637479],1
1493,[1.19378534],1
1494,[0.55646322],1
1495,[0.46011013],1
1496,[0.33744485],1
1497,[0.86948267],1
1498,[0.48296421],1
1499,[1.06138832],1
1500,[0.37746992],1
1501,[0.49642951],1
1502,[0.49528664],1
1503,[0.23483096],1
1504,[0.92513572],1
1505,[0.38143586],1
1506,[0.36375731],1
1507,[0.33694594],1
1508,[0.41157052],1
1509,[0.40827657],1
1510,[0.2317653],1
1511,[1.10150545],1
1512,[0.4310186],1
1513,[0.3192675],1
1514,[0.82976984],1
1515,[0.18829729],1
1516,[0.36443108],1
1517,[0.40675741],1
1518,[0.33012321],1
1519,[0.29215767],1
1520,[0.45455614],1
1521,[0.46301623],1
1522,[0.3799872],1
1523,[0.46382381],1
1524,[0.37709578],1
1525,[0.31368457],1
1526,[0.25019441],1
1527,[0.33623276],1
1528,[0.35981133],1
1529,[0.32961231],1
1530,[0.22735974],1
1531,[0.2192362],1
1532,[0.29611928],1
1533,[0.5765611],1
1534,[0.48289617],1
1535,[0.48250576],1
1536,[0.44102912],1
1537,[0.89703175],1
1538,[0.25572108],1
1539,[0.41932931],1
1540,[0.22022634],1
1541,[0.23896683],1
1542,[0.19672631],1
1543,[0.38003945],1
1544,[0.31891799],1
1545,[0.28855686],1
1546,[0.44019952],1
1547,[0.29340409],1
1548,[0.27079382],1
1549,[0.20103767],1
1550,[0.22688536],1
1551,[0.3258548],1
1552,[0.34314125],1
1553,[0.33837211],1
1554,[0.38741982],1
1555,[0.2414144],1
1556,[0.23774875],1
1557,[0.46326366],1
1558,[0.44995074],1
1559,[0.20391588],1
1560,[0.34315591],1
1561,[0.43674237],1
1562,[0.35990711],1
1563,[0.35743619],1
1564,[0.38500552],1
1565,[0.34982755],1
1566,[0.25016493],1
1567,[0.41821843],1
1568,[0.42302212],1
1569,[0.3277986],1
1570,[0.21451303],1
1571,[0.20278678],1
1572,[0.34145303],1
1573,[0.26685727],1
1574,[0.35773148],1
1575,[0.31040434],1
1576,[0.40252211],1
1577,[0.28267465],1
1578,[0.2324606],1
1579,[0.1465821],1
1580,[0.24636636],1
1581,[0.2933778],1
1582,[0.65137754],1
1583,[0.24122545],1
1584,[0.43904477],1
1585,[0.30452582],1
1586,[0.25033223],1
1587,[0.36790842],1
1588,[0.48041341],1
1589,[0.70050439],1
1590,[0.48782142],1
1591,[0.81658302],1
1592,[0.36897291],1
1593,[0.36509759],1
1594,[0.36794645],1
1595,[0.22721805],1
1596,[0.86059623],1
1597,[0.45032264],1
1598,[0.9155968],1
1599,[0.37050499],1
1600,[0.33892925],1
1601,[0.44781696],1
1602,[0.25687321],1
1603,[0.3620216],1
1604,[0.34493988],1
1605,[0.94616257],1
1606,[0.34121222],1
1607,[0.44229353],1
1608,[0.9439729],1
1609,[0.33525637],1
1610,[0.38481465],1
1611,[0.31860059],1
1612,[0.36253092],1
1613,[0.39726472],1
1614,[0.18982223],1
1615,[0.28253956],1
1616,[0.24347872],1
1617,[0.26731279],1
1618,[0.30642544],1
1619,[0.25053324],1
1620,[0.46665766],1
1621,[0.44960394],1
1622,[0.30945004],1
1623,[0.3802136],1
1624,[0.39365719],1
1625,[0.3555062],1
1626,[0.19020374],1
1627,[0.4024113],1
1628,[0.05518723],1
1629,[0.28355467],1
1630,[0.21501345],1
1631,[0.28700462],1
1632,[1.24022848],1
1633,[0.42683256],1
1634,[0.2534958],1
1635,[0.35489788],1
1636,[0.48701377],1
1637,[0.19361613],1
1638,[0.44986398],1
1639,[0.25317127],1
1640,[0.31735484],1
1641,[0.29535943],1
1642,[0.21014949],1
1643,[0.33595724],1
1644,[0.26676011],1
1645,[0.40257865],1
1646,[0.37791361],1
1647,[0.33008216],1
1648,[0.3355517],1
1649,[0.26850165],1
1650,[0.23896843],1
1651,[0.33389606],1
1652,[0.40446924],1
1653,[0.41957701],1
1654,[0.26528772],1
1655,[0.3575664],1
1656,[0.39646183],1
1657,[0.35950876],1
1658,[0.25179563],1
1659,[0.24125821],1
1660,[0.26721817],1
1661,[0.38507238],1
1662,[0.32542795],1
1663,[0.31397112],1
1664,[0.25377456],1
1665,[0.30627793],1
1666,[0.37016186],1
1667,[0.25030869],1
1668,[0.33425953],1
1669,[0.18825532],1
1670,[0.25579476],1
1671,[0.31153471],1
1672,[0.29207295],1
1673,[0.33738926],1
1674,[0.37749958],1
1675,[0.21509637],1
1676,[0.36710364],1
1677,[0.32299736],1
1678,[0.24183975],1
1679,[0.21204671],1
1680,[0.33231658],1
1681,[0.32899292],1
1682,[0.28394193],1
1683,[0.48479333],1
1684,[0.3675748],1
1685,[0.3411149],1
1686,[0.61522352],1
1687,[0.38156746],1
1688,[0.36544391],1
1689,[0.3696642],1
1690,[0.34687427],1
1691,[0.69595635],1
1692,[0.40122451],1
1693,[0.34468168],1
1694,[0.37760875],1
1695,[0.43820128],1
1696,[0.4100318],1
1697,[0.95202861],1
1698,[0.86428331],1
1699,[0.30313335],1
1700,[0.5936248],1
1701,[0.34528471],1
1702,[1.07113691],1
1703,[0.33016528],1
1704,[0.31888703],1
1705,[0.35010486],1
1706,[0.45408131],1
1707,[0.37424411],1
1708,[0.34610945],1
1709,[0.83703119],1
1710,[0.48332203],1
1711,[0.44646679],1
1712,[0.83278175],1
1713,[0.26350509],1
1714,[0.42778714],1
1715,[0.61322163],1
1716,[0.38443989],1
1717,[0.39690198],1
1718,[0.37457672],1
1719,[0.52061119],1
1720,[0.3840812],1
1721,[0.49036288],1
1722,[0.42769853],1
1723,[0.33415035],1
1724,[0.33980141],1
1725,[0.30222222],1
1726,[0.37603983],1
1727,[0.28352224],1
1728,[0.31884838],1
1729,[0.31240024],1
1730,[0.30777058],1
1731,[0.44167511],1
1732,[0.48822902],1
1733,[0.46331613],1
1734,[0.38504873],1
1735,[0.43201935],1
1736,[0.2973558],1
1737,[0.41085057],1
1738,[0.30224895],1
1739,[0.37120158],1
1740,[0.20704314],1
1741,[0.43184687],1
1742,[0.45614803],1
1743,[0.37230504],1
1744,[0.54310743],1
1745,[0.3483013],1
1746,[0.35245559],1
1747,[0.27294645],1
1748,[0.2667075],1
1749,[0.36125266],1
1750,[0.35677548],1
1751,[0.40819318],1
1752,[0.34548593],1
1753,[0.29079724],1
1754,[0.2624372],1
1755,[0.44951437],1
1756,[0.43553734],1
1757,[0.30841686],1
1758,[0.30286646],1
1759,[0.39287656],1
1760,[0.35221523],1
1761,[0.37940218],1
1762,[0.35638443],1
1763,[0.30730797],1
1764,[0.24792799],1
1765,[0.43154158],1
1766,[0.3713169],1
1767,[0.31826567],1
1768,[0.22959999],1
1769,[0.18183711],1
1770,[0.32915102],1
1771,[0.27243256],1
1772,[0.30824901],1
1773,[0.33603288],1
1774,[0.36729858],1
1775,[0.35493293],1
1776,[0.16079882],1
1777,[0.13276761],1
1778,[0.34144243],1
1779,[0.35279277],1
1780,[0.46734401],1
1781,[0.33993311],1
1782,[0.52809312],1
1783,[0.29494685],1
1784,[0.25676563],1
1785,[0.77786686],1
1786,[0.41489175],1
1787,[0.92030589],1
1788,[0.84720151],1
1789,[0.86277333],1
1790,[0.9981534],1
1791,[0.55999296],1
1792,[0.63683783],1
1793,[0.27227332],1
1794,[1.00556862],1
1795,[0.74318777],1
1796,[1.18874134],1
1797,[0.49150237],1
1798,[0.62946832],1
1799,[0.47237675],1
1800,[0.21266972],1
1801,[0.48840027],1
1802,[0.31426959],1
1803,[0.47054501],1
1804,[0.28025553],1
1805,[0.4704609],1
1806,[0.42167195],1
1807,[0.28576426],1
1808,[0.48794956],1
1809,[0.39275961],1
1810,[0.38276767],1
1811,[0.65042461],1
1812,[0.22235232],1
1813,[0.30333604],1
1814,[0.30188471],1
1815,[0.28334254],1
1816,[0.26954055],1
1817,[0.2986162],1
1818,[0.91909878],1
1819,[0.45867305],1
1820,[0.40659099],1
1821,[0.39856849],1
1822,[0.30939238],1
1823,[0.28376387],1
1824,[0.2095677],1
1825,[0.44710293],1
1826,[0.21147806],1
1827,[0.26366145],1
1828,[0.25223029],1
1829,[0.27056591],1
1830,[0.82515355],1
1831,[0.47512269],1
1832,[0.41971181],1
1833,[0.30915883],1
1834,[0.58713164],1
1835,[0.14886561],1
1836,[0.88628407],1
1837,[0.25278252],1
1838,[0.2379251],1
1839,[0.26895204],1
1840,[0.26419886],1
1841,[0.30989218],1
1842,[0.28782955],1
1843,[0.47092426],1
1844,[0.33212264],1
1845,[0.30941622],1
1846,[0.30041293],1
1847,[0.27007027],1
1848,[0.24056584],1
1849,[0.27640685],1
1850,[0.44791274],1
1851,[0.35711604],1
1852,[0.27247968],1
1853,[0.21693813],1
1854,[0.38999818],1
1855,[0.3520563],1
1856,[0.24553565],1
1857,[0.27888653],1
1858,[0.38137138],1
1859,[0.3770677],1
1860,[0.33418939],1
1861,[0.33926101],1
1862,[0.30411294],1
1863,[0.29641079],1
1864,[0.39678692],1
1865,[0.29883241],1
1866,[0.3491355],1
1867,[0.1727487],1
1868,[0.16738545],1
1869,[0.26055841],1
1870,[0.2186314],1
1871,[0.31614934],1
1872,[0.33792327],1
1873,[0.32879109],1
1874,[0.36911088],1
1875,[0.23963305],1
1876,[0.18040947],1
1877,[0.24623845],1
1878,[0.29120523],1
1879,[0.45394537],1
1880,[0.25638884],1
1881,[0.3237015],1
1882,[0.97149107],1
1883,[0.9212175],1
1884,[0.31016442],1
1885,[0.20583223],1
1886,[0.29555958],1
1887,[0.25247527],1
1888,[0.20682037],1
1889,[0.29960864],1
1890,[0.28671569],1
1891,[0.1931163],1
1892,[0.37373055],1
1893,[0.23971313],1
1894,[0.16587439],1
1895,[0.24695749],1
1896,[0.32379762],1
1897,[0.24667181],1
1898,[0.2942761],1
1899,[0.249445],1
1900,[0.37384265],1
1901,[0.67216791],1
1902,[0.31298852],1
1903,[0.52539818],1
1904,[0.40312742],1
1905,[0.33227645],1
1906,[0.57655647],1
1907,[0.35568312],1
1908,[0.30085594],1
1909,[1.15961956],1
1910,[0.38908237],1
1911,[0.49129337],1
1912,[0.72571084],1
1913,[0.36706858],1
1914,[0.80457201],1
1915,[1.22750098],1
1916,[0.28868548],1
1917,[0.33759847],1
1918,[0.36875964],1
1919,[0.39837832],1
1920,[0.33524513],1
1921,[0.45533883],1
1922,[0.9725705],1
1923,[0.18584284],1
1924,[0.29538797],1
1925,[0.18252614],1
1926,[0.41174578],1
1927,[0.42871455],1
1928,[0.38090868],1
1929,[0.28742139],1
1930,[0.32040041],1
1931,[0.38005412],1
1932,[0.49296039],1
1933,[0.33650094],1
1934,[0.38182825],1
1935,[0.34827766],1
1936,[0.3436502],1
1937,[0.70126061],1
1938,[0.55155649],1
1939,[0.48097242],1
1940,[0.93157379],1
1941,[0.45383208],1
1942,[0.55819831],1
1943,[0.76541034],1
1944,[0.49374147],1
1945,[0.45917639],1
1946,[0.46644949],1
1947,[0.40793042],1
1948,[0.42969584],1
1949,[0.32406605],1
1950,[0.43152854],1
1951,[0.46702933],1
1952,[0.94679565],1
1953,[0.34355127],1
1954,[0.33913987],1
1955,[0.72865558],1
1956,[0.31442879],1
1957,[0.35149355],1
1958,[0.33761685],1
1959,[0.40922052],1
1960,[0.39394715],1
1961,[0.32181938],1
1962,[0.80156714],1
1963,[0.40998908],1
1964,[0.28037044],1
1965,[0.45214974],1
1966,[0.38750074],1
1967,[0.77685891],1
1968,[0.7109572],1
1969,[0.40926232],1
1970,[0.45101177],1
1971,[0.44588308],1
1972,[0.32224865],1
1973,[0.72182312],1
1974,[0.46496933],1
1975,[0.40479993],1
1976,[0.55899054],1
1977,[0.65149835],1
1978,[0.36518823],1
1979,[0.45643925],1
1980,[0.47335709],1
1981,[0.41792267],1
1982,[0.33628247],1
1983,[0.47813304],1
1984,[0.41964198],1
1985,[0.45871732],1
1986,[0.37809056],1
1987,[0.47862949],1
1988,[0.88760275],1
1989,[0.49909163],1
1990,[0.45091267],1
1991,[0.43440438],1
1992,[0.60016688],1
1993,[0.45163574],1
1994,[1.02214365],1
1995,[0.48108317],1
1996,[0.48181122],1
1997,[0.53257241],1
1998,[0.4676679],1
1999,[0.33523192],1
2000,[0.44206971],1
2001,[0.47752925],1
2002,[0.43004384],1
2003,[0.46681818],1
2004,[0.42853251],1
2005,[0.36809194],1
2006,[1.08043336],1
2007,[0.40784889],1
2008,[0.41491538],1
2009,[0.76373401],1
2010,[0.29541359],1
2011,[0.46609607],1
2012,[0.39647374],1
2013,[0.45013853],1
2014,[0.34568984],1
2015,[0.42924838],1
2016,[0.53506654],1
2017,[0.48974721],1
2018,[0.55384809],1
2019,[0.44940291],1
2020,[0.4844353],1
2021,[0.36252224],1
2022,[0.2423811],1
2023,[0.4580903],1
2024,[0.24320983],1
2025,[0.32234717],1
2026,[0.30149014],1
2027,[0.3548073],1
2028,[0.48612992],1
2029,[0.49065926],1
2030,[0.4496893],1
2031,[0.47831247],1
2032,[0.89257639],1
2033,[0.32995538],1
2034,[0.4153847],1
2035,[0.28695547],1
2036,[0.37845147],1
2037,[0.25441735],1
2038,[0.47194791],1
2039,[0.47121651],1
2040,[0.41731292],1
2041,[0.43647251],1
2042,[0.49579439],1
2043,[0.34867749],1
2044,[0.28483377],1
2045,[0.25926553],1
2046,[0.30442171],1
2047,[0.33575301],1
2048,[0.41512406],1
2049,[0.49871189],1
2050,[0.35804271],1
2051,[0.35464592],1
2052,[0.73641821],1
2053,[0.47154807],1
2054,[0.24576182],1
2055,[0.3218257],1
2056,[0.42759335],1
2057,[0.49308844],1
2058,[0.39959926],1
2059,[0.37660391],1
2060,[0.44192728],1
2061,[0.31176995],1
2062,[0.42510614],1
2063,[0.48328931],1
2064,[0.40845194],1
2065,[0.23991754],1
2066,[0.27027855],1
2067,[0.38963237],1
2068,[0.37248944],1
2069,[0.41228592],1
2070,[0.40685007],1
2071,[0.36426405],1
2072,[0.35547088],1
2073,[0.28678163],1
2074,[0.20027228],1
2075,[0.3429509],1
2076,[0.41760517],1
2077,[0.65253029],1
2078,[0.33658189],1
2079,[0.48106142],1
2080,[0.4423296],1
2081,[0.25647673],1
2082,[0.36937004],1
2083,[0.44962159],1
2084,[0.40182065],1
2085,[0.34216537],1
2086,[0.38576771],1
2087,[0.43287883],1
2088,[0.43961266],1
2089,[0.42608865],1
2090,[0.28157244],1
2091,[0.47982336],1
2092,[0.37264481],1
2093,[0.4257189],1
2094,[0.3863922],1
2095,[0.39251512],1
2096,[0.30069707],1
2097,[0.29732583],1
2098,[0.36827253],1
2099,[0.6255006],1
2100,[0.37786427],1
2101,[0.60385169],1
2102,[0.44414954],1
2103,[0.37870374],1
2104,[0.33967039],1
2105,[0.53471466],1
2106,[0.23478925],1
2107,[0.3987971],1
2108,[0.49248174],1
2109,[0.28869489],1
2110,[0.44679311],1
2111,[0.29810807],1
2112,[0.44975863],1
2113,[0.42257957],1
2114,[0.3860175],1
2115,[0.4202363],1
2116,[0.36808904],1
2117,[0.3192702],1
2118,[0.33684845],1
2119,[0.47983442],1
2120,[0.33236938],1
2121,[0.16206952],1
2122,[0.28693806],1
2123,[0.11708005],1
2124,[0.2904373],1
2125,[0.21409964],1
2126,[0.37689973],1
2127,[0.417301],1
2128,[0.46316108],1
2129,[0.39789159],1
2130,[1.09451583],1
2131,[0.74299017],1
2132,[0.30613419],1
2133,[0.34076902],1
2134,[0.20115121],1
2135,[0.36803898],1
2136,[0.17208713],1
2137,[0.35827821],1
2138,[0.3510297],1
2139,[0.32899898],1
2140,[0.4127059],1
2141,[0.4065985],1
2142,[0.33738169],1
2143,[0.29112705],1
2144,[0.25514468],1
2145,[0.27184501],1
2146,[0.34588565],1
2147,[0.35681938],1
2148,[0.39430726],1
2149,[0.32669844],1
2150,[0.36193248],1
2151,[0.38473808],1
2152,[0.39658934],1
2153,[0.18035909],1
2154,[0.26970677],1
2155,[0.30294759],1
2156,[0.55228138],1
2157,[0.39104519],1
2158,[0.38162164],1
2159,[0.29176591],1
2160,[0.30223533],1
2161,[0.33038395],1
2162,[0.29359311],1
2163,[0.33418935],1
2164,[0.15995969],1
2165,[0.32566955],1
2166,[0.47163235],1
2167,[0.4266229],1
2168,[0.52215348],1
2169,[0.47233028],1
2170,[0.19100367],1
2171,[0.4443367],1
2172,[0.35167521],1
2173,[0.23774618],1
2174,[0.26315033],1
2175,[0.43326947],1
2176,[0.41459293],1
2177,[0.35429701],1
2178,[0.46562844],1
2179,[0.44543953],1
2180,[0.29617415],1
2181,[0.38794055],1
2182,[0.44924992],1
2183,[0.71952425],1
2184,[0.45598626],1
2185,[0.4944871],1
2186,[0.41595917],1
2187,[0.38933454],1
2188,[0.36727667],1
2189,[0.25612895],1
2190,[0.66517342],1
2191,[0.49035015],1
2192,[0.72016251],1
2193,[0.37688614],1
2194,[0.84152114],1
2195,[0.36933528],1
2196,[0.44343304],1
2197,[0.31430031],1
2198,[0.49677268],1
2199,[0.43028303],1
2200,[0.44517427],1
2201,[0.72672285],1
2202,[0.95123526],1
2203,[0.3665023],1
2204,[0.53945694],1
2205,[0.35116118],1
2206,[0.38396296],1
2207,[0.47881793],1
2208,[0.24037879],1
2209,[0.37126009],1
2210,[0.31380501],1
2211,[0.39483609],1
2212,[0.37729858],1
2213,[0.31537524],1
2214,[1.10975493],1
2215,[0.89054966],1
2216,[0.38998806],1
2217,[0.42068199],1
2218,[0.77421088],1
2219,[0.41226734],1
2220,[0.26581895],1
2221,[0.42175294],1
2222,[0.09846479],1
2223,[0.27476059],1
2224,[0.23591732],1
2225,[0.43417089],1
2226,[1.06578539],1
2227,[0.75252519],1
2228,[0.40382403],1
2229,[0.51386694],1
2230,[0.77341962],1
2231,[0.29229503],1
2232,[0.5916047],1
2233,[0.28468796],1
2234,[0.42742029],1
2235,[0.2711341],1
2236,[0.29075554],1
2237,[0.43393722],1
2238,[0.32703305],1
2239,[0.43634838],1
2240,[0.6543394],1
2241,[0.47488583],1
2242,[0.39062717],1
2243,[0.31185355],1
2244,[0.18056542],1
2245,[0.32874909],1
2246,[0.47583085],1
2247,[0.64752722],1
2248,[0.35659889],1
2249,[0.3743304],1
2250,[0.41108164],1
2251,[0.45181956],1
2252,[0.28410401],1
2253,[0.31893007],1
2254,[0.35812923],1
2255,[0.56516083],1
2256,[0.45613691],1
2257,[0.43908413],1
2258,[0.34801634],1
2259,[0.33748686],1
2260,[0.47371962],1
2261,[0.30197741],1
2262,[0.46324245],1
2263,[0.22638267],1
2264,[0.30340828],1
2265,[0.41506889],1
2266,[0.40207674],1
2267,[0.65921366],1
2268,[0.57684931],1
2269,[0.26895768],1
2270,[0.42277598],1
2271,[0.40287248],1
2272,[0.30736574],1
2273,[0.2791298],1
2274,[0.44850848],1
2275,[0.4386408],1
2276,[0.37719964],1
2277,[0.34322811],1
2278,[0.63268377],1
2279,[0.48126979],1
2280,[0.32720565],1
2281,[0.21344075],1
2282,[0.29933572],1
2283,[0.27915183],1
2284,[0.31550036],1
2285,[0.34167006],1
2286,[0.34023164],1
2287,[0.28028847],1
2288,[0.38619953],1
2289,[0.361259],1
2290,[0.21026318],1
2291,[0.26955679],1
2292,[0.43103602],1
2293,[0.24712093],1
2294,[0.37234494],1
2295,[0.27533758],1
2296,[0.59993016],1
2297,[0.40976932],1
2298,[0.48222872],1
2299,[0.35645461],1
2300,[0.39241846],1
2301,[0.29752422],1
2302,[0.48620934],1
2303,[0.38110072],1
2304,[0.34326752],1
2305,[1.02124865],1
2306,[0.39433601],1
2307,[0.59396687],1
2308,[0.86562003],1
2309,[0.35420131],1
2310,[0.90897457],1
2311,[0.92334888],1
2312,[0.44999508],1
2313,[0.3469024],1
2314,[0.40334218],1
2315,[0.4260007],1
2316,[0.35728035],1
